Ticker,Description,Sector,Upcoming Earnings Date,Yearly Performance,Market Capitalization,Recent Earnings Date,Shares Float,6-Month Performance,Average Volume (10 day),Price,Average Day Range (14),Exponential Moving Average (20),Simple Moving Average (50),"MACD Level (12, 26)","MACD Signal (12, 26)",Simple Moving Average (200),1-Month High,3-Month High,52 Week High,3-Month Low,6-Month High,6-Month Low,52 Week Low,1-Month Low,3-Month Performance,"Change 1W, %","Change 1M, %",Change %
AZEK,The AZEK Company Inc.,Producer Manufacturing,2025-05-07,-2.8799999999999955,6976687623.5032625,2025-02-04,140820685.488,3.9161138454954108,4166620.7,48.56,1.6714285714286845,43.741103989579514,47.184999999999945,-1.263196619743404,-1.8458133782116632,45.79804999999997,50.205,52.54,54.91,39.205,54.91,39.205,35.48,39.205,-1.260675071167136,17.323024885237984,3.6499466382070453,17.323024885237984
BBWI,"Bath & Body Works, Inc.",Retail Trade,2025-05-15,-32.13313795268998,6945202558.075297,2025-02-27,211262825.968,7.92276964047937,9035829.8,32.42,1.6210714285714403,32.33897191399604,35.62159999999998,-1.7457241623421496,-1.8347877652735738,34.790899999999986,41.87,41.87,52.985,28.11,41.87,27.99,26.205,28.11,-16.8931043322225,7.067371202113608,-10.516146839635649,7.067371202113608
ONTO,Onto Innovation Inc.,Electronic Technology,2025-05-07,-22.31104250509951,6943164293.599232,2025-02-06,48878551.8447,-29.925410243659876,844044.6,140.92,5.388928571428465,142.56106356135086,170.5849999999998,-8.467761674548854,-10.89890387852736,189.04210000000006,161.64,228.42,238.93,121.47,228.42,121.47,121.47,121.47,-19.016148497212807,3.9309683604985497,-3.2541535081697166,3.9309683604985497
FLS,Flowserve Corporation,Producer Manufacturing,2025-05-05,14.14581066376496,6910034556.581966,2025-02-18,130959141.07499999,0.15275921329006187,1746037,52.45,1.5028857142857603,51.7859191632493,57.246999999999986,-1.8159716656815021,-2.4909537155975308,53.61720000000004,56.19,65.0767,65.0767,45.99,65.0767,45.99,43.66,45.99,-9.568965517241375,3.7176191417836715,-4.705668604651156,3.7176191417836715
SNV,Synovus Financial Corp.,Finance,2025-04-16,23.987854251012134,6907464063.806914,2025-01-15,139982498.938,12.128146453089238,2580739.4,49,1.5182071428570652,48.16999326205196,51.98540000000002,-1.4075831756067245,-1.87815547984415,48.05845,52.94,57.22,59.92,42.99,59.92,41.71,33.44,42.99,-4.278179331900757,3.2883642495784198,-5.55127216653817,3.2883642495784198
AN,"AutoNation, Inc.",Retail Trade,2025-04-17,6.181443548875836,6876460374.594209,2025-02-11,28742030.239,-3.75192265436167,584629.7,175.21,5.118214285714714,170.7172688703344,180.32759999999988,-4.135199218525145,-4.996648693183131,172.26405000000017,185.5,198.5,198.5,156.12,198.5,151.3,150.08,156.12,1.9967400162999225,5.035669324381035,-3.9260843340461675,5.035669324381035
PB,"Prosperity Bancshares, Inc.",Finance,2025-04-23,13.476961786444399,6874157834.485965,2025-01-29,91229277.282,1.30562965042818,693247.3,72.16,1.4867857142857162,72.62649337234687,76.23280000000004,-1.6711519960127816,-1.7804083705502758,73.01670000000006,77.915,82.75,86.755,68.96,86.755,68.94,57.16,68.96,-4.714115938201515,2.2965693223702726,-5.992704533611266,2.2965693223702726
NBIS,Nebius Group N.V.,Technology Services,2025-04-23,21.929824561403507,6872914594.884729,2025-02-20,186064124.49199998,21.929824561403507,10681441.3,29.19,2.2128571428571107,29.46347274872886,33.96040000000008,-2.1095123943696024,-2.251085265053907,45.21847500000004,38.18,50.87,50.87,24.36,50.87,14.09,14.09,24.36,1.4598540145985461,8.191252779836919,-10.156971375807942,8.191252779836919
ONB,Old National Bancorp,Finance,2025-04-29,25.058139534883736,6861152628.4542465,2025-01-21,315859252.2,15.520945220193342,3071011.6,21.51,0.5967857142856694,21.7114050734947,22.74679999999998,-0.5096415566946249,-0.5636255333680262,20.258075000000012,24.055,24.49,24.49,19.71,24.49,17.745,15.38,19.71,-0.5547850208044265,1.462264150943407,-9.431578947368415,1.462264150943407
SRAD,Sportradar Group AG,Technology Services,2025-05-14,101.31348511383536,6854727614.398296,2025-03-19,167493115.363486,87.21498371335505,1412664,22.99,1.1846571428571195,21.281254336469633,21.0075,0.3215302216162321,0.07853946904145973,15.12177500000002,23.145,23.145,23.145,16.83,23.145,11.72,9.17,18.89,34.130688448074665,3.001792114695332,6.3859324386857885,3.001792114695332
ZK,ZEEKR Intelligent Technology Holding Limited,Consumer Durables,2025-06-17,-1.3461538461538516,6848995750,2025-03-20,,46.23717217787914,886468.1,25.65,2.255235714285728,27.839104172190694,26.5986,0.30193054821162235,0.766190931126565,22.773249999999997,33.3185,33.3185,33.3185,23.01,33.3185,17.6656,13,23.01,-15.206611570247938,-5.2106430155210655,-4.46927374301677,-5.2106430155210655
EAT,"Brinker International, Inc.",Consumer Services,2025-04-29,237.45621716287215,6845316820.081832,2025-01-29,43682357.0196,99.18594133608994,1415851.6,154.15,8.180849999999907,147.08963137730453,155.382,-3.1658607100578706,-4.174268170824629,106.37140000000001,168.9,192.215,192.215,128.3301,192.215,74.73,43.37,131.775,14.397031539888687,6.449830812789174,-6.4794030212946705,6.449830812789174
COOP,Mr. Cooper Group Inc.,Finance,2025-04-23,39.53185955786734,6823702859.056532,2025-02-12,61256290.152600005,18.184822116973223,738000.3,107.3,3.3892785714285623,104.81363547017226,104.9668,-0.4736835223451976,-0.5746190018965516,94.31304999999995,114.05,114.05,114.05,89.7,114.05,84.68,74.485,97.58,14.747085873168635,2.984931375371916,-4.51188039512326,2.984931375371916
AAON,"AAON, Inc.",Producer Manufacturing,2025-05-01,-5.633961838094158,6819901631.99096,2025-02-27,67249965.14369999,-22.301756995444823,993390.0000000002,83.58,3.6838000000000193,85.61556727185017,103.69689999999996,-6.35056874992128,-7.757684043082523,104.04750000000006,106.99,137.9,144.065,69.52,144.065,69.52,69.52,69.52,-32.17010225612725,4.9340866290018734,8.828125000000002,4.9340866290018734
QRVO,"Qorvo, Inc.",Electronic Technology,2025-04-30,-36.450797524623034,6809562997.155153,2025-01-28,92671667.2448,-28.784918929478415,2797230.4,72.91,2.6584357142858295,72.83994077244317,76.82459999999992,-1.0887563246980818,-1.4188697903444207,91.89405000000026,76.98,91.3328,130.99,67.34,107.33,64.54,64.54,67.34,1.5742546670381659,1.5459610027855146,0.3026551107442549,1.5459610027855146
LNTH,"Lantheus Holdings, Inc.",Health Technology,2025-05-01,69.83774551665243,6809310828.410604,2025-02-26,66368410.9158,-11.325129302657395,768015.9,99.44,4.720228571428564,98.18927043384555,93.14660000000003,2.7026330741878297,3.192363721997034,96.86957500000003,111.29,111.29,126.8899,77.7312,118.21,75,57.92,77.7312,8.594517855192754,1.7705454917613388,5.990193988488601,1.7705454917613388
LTH,"Life Time Group Holdings, Inc.",Consumer Services,2025-05-07,122.5496915695682,6806232441.059667,2025-02-27,96871532.87213999,27.63364779874213,2085594,32.47,1.2108714285714335,30.35549889066233,29.814999999999994,0.2671061547030895,0.08764111579905863,24.41670000000001,32.6487,33.64,33.64,21.49,33.64,21.49,12.34,27.26,49.013308857273984,5.868927290511891,6.598818122127373,5.868927290511891
KBR,"KBR, Inc.",Technology Services,2025-05-06,-17.086563307493535,6799555258.839019,2025-02-24,130584368.50800002,-20.808267777263605,1381880.6,51.34,1.2153571428572079,50.82630221589458,53.12899999999996,-0.4876407280199615,-0.7802718320057299,61.39810000000001,52.88,60.98,72.6,47.16,72.6,47.16,47.16,47.16,-10.276127228241865,2.413724316776383,4.71140118294922,2.413724316776383
CWAN,"Clearwater Analytics Holdings, Inc.",Technology Services,2025-04-30,57.01856148491881,6798286096.841073,2025-02-19,206671933.89,4.8006194347657845,3219924.6,27.07,0.9448950714285722,27.69293118831706,28.246800000000018,-0.6277430901130288,-0.4339101496750167,25.6549,31.5699,32,35.71,25.39,35.71,24.72,15.62,26.18,-4.346289752650178,2.1895054737636914,-12.958199356913186,2.1895054737636914
UFPI,"UFP Industries, Inc.",Non-Energy Minerals,2025-04-17,-7.7818121802277656,6797128612.744186,2025-02-17,59612838.7764,-15.379373012267152,574951.8,111.75,2.5559642857143245,108.3799068227659,111.93980000000003,-0.8998218645499776,-1.6582231488355592,120.34864999999989,111.96,120,141.33,102.3536,141.33,102.3536,102.3536,102.3536,-0.8605393896380401,3.953488372093023,4.439252336448598,3.953488372093023
LEGN,Legend Biotech Corporation,Health Technology,2025-05-14,-37.41602067183463,6785836510,2025-03-11,181138122.569502,-19.19483985765125,1082652.2,36.33,1.5862285714284923,36.783697950351964,36.12319999999998,0.3054631532345766,0.25067692549123516,43.90537499999996,39.6425,40,60.87,30.17,51.77,30.17,30.17,32.765,8.902877697841724,-1.6779431664411488,3.7703513281919463,-1.6779431664411488
FAF,First American Corporation (New),Finance,2025-04-23,11.319163292847492,6783772520.384105,2025-02-12,98237530.39999999,1.9780559418946086,860468.2,65.99,1.377142857142836,64.34240004645669,63.2906,0.45207675484685694,0.2585431045938336,62.30630000000002,66.25,66.25,70.92,57.25,70.92,57.25,51.595,61.64,5.02944453286646,1.8364197530864164,0.45669051606027883,1.8364197530864164
BOKF,BOK Financial Corporation,Finance,2025-04-23,18.406840684068406,6759150222.030582,2025-01-17,25574511.8895,0.7466973004020689,149200.4,105.24,2.5310714285712947,103.93051142519896,107.63639999999991,-1.49191499157169,-1.9307803750216224,105.10444999999963,111.12,116.29,121.58,97.84,121.58,97.84,85.02,97.84,-3.74096771243026,3.156243873750244,-3.414096916299559,3.156243873750244
BRKR,Bruker Corporation,Health Technology,2025-04-30,-52.95983086680761,6750880166.614173,2025-02-13,103028175.175,-34.865339578454325,2069260.2,44.5,1.7755571428571244,47.119490271505455,52.12649999999992,-1.9594436792429235,-2.0439305280819857,59.65432499999999,52.63,64.64,94.52,43.51,72.94,43.51,43.51,43.51,-23.103507862450318,0.11248593925758639,-5.760271071579837,0.11248593925758639
WAY,Waystar Holding Corp.,Technology Services,2025-05-01,85.66666666666667,6712200167.531485,2025-02-18,97440179.41392,43.55670103092784,2268754.4,38.99,2.1124500000000097,38.69438972610926,39.98590000000001,-0.9047208516154228,-0.8893378775784225,,45,48.11,48.11,34.97,48.11,26.561,20.26,34.97,5.236167341430513,4.028815368196385,-10.305958132045081,4.028815368196385
CHRD,Chord Energy Corporation,Energy Minerals,2025-04-30,-34.14306569343066,6709223393.212288,2025-02-25,58497096.161,-16.055080014886485,1100340.6,112.78,2.9957142857142287,108.80627005472778,112.9153,-0.4579717989759615,-1.5973875329549077,134.83642499999988,116.09,129.32,190.23,99.4,139.26,99.4,99.4,99.4,0.705420126797041,2.798286391395504,-1.3298337707786494,2.798286391395504
SSD,"Simpson Manufacturing Company, Inc.",Producer Manufacturing,2025-04-28,-22.085650180470196,6704996548.2429085,2025-02-10,41757308.4032,-16.82807456003332,271597.8,159.74,3.9223214285715358,160.6780725794718,164.86840000000018,-2.529864747037209,-2.489686239297497,175.5475000000003,173.13,181.985,206.4826,152.735,197.815,152.735,152.735,152.735,-4.712479121927927,2.759729816661319,-2.8345498783454968,2.759729816661319
TGTX,"TG Therapeutics, Inc.",Health Technology,2025-05-06,179.59317585301835,6692777330.344265,2025-03-03,141429241.536,82.56212510711225,3136866.7,42.61,2.387657142857144,38.101146940451095,33.3976,2.835944305027823,2.3006131672544177,26.698175000000003,43.32,43.32,43.32,27.24,43.32,21.16,12.93,28.17,31.067363888034457,-0.8839264945336184,41.60850780990362,-0.8839264945336184
MAT,"Mattel, Inc.",Consumer Durables,2025-04-23,2.855685874553811,6660133989.813132,2025-02-04,327188906.20000005,5.491631799163184,4982130.9,20.17,0.5159928571428694,20.342783493433064,20.03639999999993,-0.13212377273064035,-0.015988580508740444,18.86364999999994,21.85,22.065,22.065,17.57,22.065,17.57,15.87,19.62,12.776069331842326,1.8686868686868738,-5.305164319248822,1.8686868686868738
JBTM,JBT Marel Corporation,Producer Manufacturing,2025-05-06,26.00235849056603,6652091252.035931,2025-02-24,47981962.3777,36.40425531914894,530272.5,128.22,3.6386785714285708,126.5851609424993,126.87780000000001,-0.3956928195757001,-0.2654342684358928,109.53900000000004,139.05,139.05,139.05,116.64,139.05,94,82.64,116.64,0.19535828709853872,3.2949327318134243,-2.863636363636364,3.2949327318134243
ALK,"Alaska Air Group, Inc.",Transportation,2025-04-17,36.03015075376886,6642741797.725157,2025-01-23,122093194.552,28.782112274024744,5658324.8,54.14,2.6786928571428774,58.82625703145354,67.10119999999999,-4.625841286026329,-4.252998415294511,50.84904999999986,73.98,78.08,78.08,51.14,78.08,41.72,32.621,51.14,-19.745034094278083,2.4796517130418367,-25.096845600442723,2.4796517130418367
ADT,ADT Inc.,Commercial Services,2025-04-30,22.796352583586625,6639810701.03856,2025-02-27,539280987.268,11.75656984785615,20453788.5,8.08,0.21784999999998433,7.682254237970025,7.535400000000003,0.08038244833761432,0.05046615060332159,7.371549999999998,8.39,8.39,8.39,6.785,8.39,6.675,6.1,7.28,18.998527245949926,3.856041131105396,-1.3431013431013363,3.856041131105396
TREX,"Trex Company, Inc.",Non-Energy Minerals,2025-05-12,-37.91583166332665,6639625352.220091,2025-02-24,106381589.75999999,-11.142980065968741,2370779.7,61.96,2.0770499999999643,59.56517704638992,65.19639999999998,-1.6021006553203705,-2.595168416518298,69.86875000000005,63.81,75.55,100.61,52.75,80.74,52.75,52.75,52.75,-12.830613393359592,4.257109204105673,0.43767223212838896,4.257109204105673
MTDR,Matador Resources Company,Energy Minerals,2025-04-29,-22.78425655976676,6632225927.993982,2025-02-18,115478165.686,2.694842962388524,1863307.4,52.97,1.849942857142807,50.843605721911054,55.25699999999999,-0.7575024313571177,-1.724881371362927,55.882049999999964,54.2,64.045,71.08,43.89,64.045,43.89,43.89,43.89,-1.064624579753456,2.8344010871675422,1.2036683225066782,2.8344010871675422
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Retail Trade,2025-06-04,36.17717377626777,6631383604.882111,2025-03-19,61117212.398600005,6.327372764786793,1446209.1,108.22,4.513350000000031,104.0308929067815,105.14720000000001,0.37232491943676393,-0.4829827181925541,99.46480000000008,111.712,120.01,120.03,94.875,120.03,86.88,68.05,94.875,-8.085612366230674,1.2537425149700632,4.550284996618678,1.2537425149700632
LPX,Louisiana-Pacific Corporation,Non-Energy Minerals,2025-04-30,15.643612495441845,6630506531.497413,2025-02-19,68463358.5849,-11.357495574396719,610325.7,95.14,2.587457142856991,95.64182102815687,105.1834,-3.3468797871327496,-4.17287437954921,101.47565,103.255,119.91,122.87,88.6,122.87,88.6,71.39,88.6,-8.174886593958112,2.6100086281276984,-4.544998495033612,2.6100086281276984
VFC,V.F. Corporation,Consumer Non-Durables,2025-05-21,19.63406052076002,6622747532.070862,2025-01-29,367405127.581,-9.188034188034182,14350502.4,17,1.1189499999999946,18.95950041151646,22.830599999999954,-2.12797228851203,-1.9613815467603684,19.29020000000001,25.81,29.02,29.02,15.64,29.02,15.64,11,15.64,-22.762380736029083,3.848503359804514,-31.809065383072603,3.848503359804514
VOYA,"Voya Financial, Inc.",Finance,2025-05-06,-4.799338022341751,6594179273.933716,2025-02-04,95071212.7068,-11.329479768786118,1239374.6,69.03,1.6532428571428852,68.87806480240197,70.25359999999989,-0.8783753104767413,-0.9812353285217483,73.30935000000008,72.96,76.02,84.3,64.78,84.3,64.78,64.1,64.78,1.5445719329214431,1.6791869200176766,-4.4699695543869415,1.6791869200176766
NXT,Nextracker Inc.,Electronic Technology,2025-05-14,-21.812835149628093,6581980318.238084,2025-01-28,139261363.3386,22.99319727891157,1984795.9,45.2,1.8709928571428591,44.66276070481162,44.89360000000001,0.01932117835448821,-0.08033344197424878,41.994074999999974,48.45,52.27,62.31,36.16,52.27,30.93,30.93,40.195,23.060168799346602,2.1007454257962492,2.680599727396637,2.1007454257962492
TFX,Teleflex Incorporated,Health Technology,2025-05-01,-37.09777777777778,6562245894.028255,2025-02-27,46194294.819,-42.60513402814388,2149686,141.53,3.900949785714147,144.65215187951907,162.52100000000004,-6.777338416357679,-8.378685249311962,203.11659999999992,180.58,185.94,249.905,128.55,249.905,128.55,128.55,128.55,-20.893186518361183,-0.021192427239333945,6.613935969868175,-0.021192427239333945
STEP,StepStone Group Inc.,Finance,2025-05-22,58.24237335572349,6557338626.996102,2025-02-06,65676662.3863,-2.0443520443520438,864924,56.54,2.4189928571428183,55.47772148237599,59.19570000000001,-1.3247152040087826,-1.8368676109058313,56.16447500000003,60.915,67.6,70.38,47.0576,70.38,47.0576,33.9,47.0576,-5.62510432315139,4.956376461852612,-6.017287234042549,4.956376461852612
GLBE,Global-E Online Ltd.,Retail Trade,2025-05-26,4.5660881174899695,6539414036.546557,2025-02-19,102797269.344,2.7282266526757586,1983885.3,39.16,1.91570714285713,40.50533205092206,49.88879999999998,-3.635771076500532,-4.271429949568095,42.27789999999998,46.33,63.69,63.69,35.19,63.69,35.19,28.11,35.19,-29.03225806451613,3.2972830387760483,-8.118254340685127,3.2972830387760483
FLR,Fluor Corporation,Industrial Services,2025-05-02,-5.073170731707313,6539317754.624536,2025-02-18,165507620.007,-15.93952483801295,2828869.9,38.92,1.272028571428514,38.06442087152695,43.07519999999995,-1.3374395846163907,-2.0801767448831545,47.764950000000034,39.14,56.5,60.1,34.01,60.1,34.01,34.01,34.01,-22.624254473161027,3.3457249070632105,2.340257691296346,3.3457249070632105
CE,Celanese Corporation,Process Industries,2025-05-07,-64.73659231134314,6498713449.528546,2025-02-18,108814968.972,-55.37537537537537,5009023.5,59.44,2.3971357142857315,56.84598863691318,62.499999999999936,-0.9052140098417567,-2.049629142523842,102.08635000000008,59.57,75.84,172.16,45.94,142.54,45.94,45.94,45.94,-14.066791961833172,4.098073555166368,16.686297605025523,4.098073555166368
PEGA,Pegasystems Inc.,Technology Services,2025-04-23,14.795685857511765,6491377731.037865,2025-02-12,43650556.8218,4.841842397336286,931135.5,75.57,2.7178499999999133,76.15666212546262,89.48419999999996,-4.430125058852838,-5.4547251499384535,78.14104999999996,80.55,113.67,113.67,67.595,113.67,67.595,54.55,67.595,-20.116279069767444,3.6767732199204177,-3.744745892243041,3.6767732199204177
BWA,BorgWarner Inc.,Producer Manufacturing,2025-05-01,-11.58811167817473,6469760648.421602,2025-02-06,217556144.23,-14.982678983833722,8465442.8,29.45,0.8889214285714395,29.181148237122244,30.31860000000001,-0.38038647138071013,-0.49335842883256636,32.659699999999965,30.58,33.4,38.225,27.65,37.29,27.65,27.65,27.65,-7.939981244138791,2.6132404181184667,-1.0749076251259668,2.6132404181184667
